Id,Gr Liv Area,Garage Area,Exter Qual_TA,Year Built,Exter Qual_Gd,Year Remod/Add,Full Bath,Kitchen Qual_TA,Total Bsmt SF,Foundation_PConc,1st Flr SF,Overall Qual_8,Bsmt Qual_TA,Fireplaces,Kitchen Qual_Gd,BsmtFin Type 1_GLQ,Garage Finish_Unf,TotRms AbvGrd,Garage Type_Attchd,Bsmt Qual_Gd,Bsmt Qual_Ex,Garage Type_Detchd,Mas Vnr Type_None,Garage Finish_Fin,Overall Qual_5,Overall Cond_5,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,BsmtFin SF 1,Mas Vnr Area,Garage Cars,Heating QC_TA,Foundation_CBlock,Open Porch SF,Paved Drive_Y,Lot Shape_Reg,Neighborhood_NridgHt,MS Zoning_RM,Central Air_Y,Overall Qual_4,Garage Cond_TA,Overall Qual_9,Garage Qual_TA,Wood Deck SF,Garage Yr Blt,Overall Qual_7,Electrical_SBrkr,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Garage Finish_RFn,Half Bath,2nd Flr SF,Lot Area,Sale Type_New,Bsmt Exposure_Gd,Neighborhood_Somerst,Neighborhood_OldTown,House Style_2Story,MS Zoning_RL,Mas Vnr Type_Stone,Bsmt Exposure_No,Neighborhood_IDOTRR
2535,976,504.0,1,1968,0,2004,1,0,976.0,0,976,0,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,760.0,203.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,94,1968.0,0,1,0,1,1,0,0,9360,0,0,0,0,0,1,0,0,0
2197,1502,180.0,1,1923,0,1996,1,0,602.0,1,900,0,1,2,1,0,1,7,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1,0,0,1,1,0,0,1,0,1,0,1,96,1923.0,0,1,0,0,0,1,602,10592,0,0,0,0,1,1,0,1,0
138,1888,578.0,0,1966,1,2002,2,0,1517.0,0,1888,0,1,1,1,0,0,6,1,0,0,0,1,1,0,0,0,0,247.0,0.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,1966.0,0,1,0,0,0,1,0,16492,0,0,0,0,0,1,0,1,0
1896,1652,510.0,1,1959,0,1991,1,0,1592.0,0,1652,0,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1386.0,136.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1959.0,0,1,0,1,1,1,0,22002,0,0,0,0,0,1,0,0,0
1228,1036,312.0,1,1953,0,1953,1,1,1036.0,0,1036,0,1,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,531.0,88.0,1.0,0,1,24,1,1,0,0,1,0,1,0,1,120,1953.0,0,1,0,1,1,0,0,7584,0,0,0,0,0,1,0,1,0
1504,1152,0.0,1,1955,0,1955,2,1,0.0,0,1152,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0.0,58.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,50.0,0,0,0,0,0,0,0,6845,0,0,0,0,0,1,0,0,0
1716,1362,460.0,0,2005,1,2006,2,0,1362.0,1,1362,0,0,1,1,0,0,6,1,1,0,0,0,0,0,1,1,1,20.0,256.0,2.0,0,0,28,1,0,1,0,1,0,1,0,1,192,2005.0,0,1,0,0,1,0,0,7577,0,0,0,0,0,1,1,0,0
1489,1256,276.0,0,1965,1,1965,1,1,1256.0,0,1256,0,1,0,0,0,0,6,1,0,0,0,1,1,1,0,0,0,830.0,0.0,1.0,0,1,68,1,1,0,0,1,0,1,0,1,736,1965.0,0,1,0,0,0,1,0,9937,0,0,0,0,0,1,0,1,0
878,848,420.0,0,2003,1,2004,1,0,848.0,1,848,0,0,0,1,1,0,4,1,1,0,0,0,1,0,1,1,1,685.0,170.0,2.0,0,0,0,1,1,0,1,1,0,1,0,1,140,2003.0,0,1,0,1,0,0,0,4435,0,0,0,0,0,0,0,0,0
2745,1124,0.0,1,1954,0,1954,1,1,0.0,0,1124,0,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,36,0,1,0,0,1,0,0,0,0,0,50.0,0,1,0,0,0,0,0,8335,0,0,0,0,0,1,0,0,0
1370,1344,0.0,0,1915,0,1950,2,1,536.0,1,808,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,42,50.0,0,0,0,0,0,0,536,10320,0,0,0,0,1,0,0,1,1
1136,1114,576.0,1,2004,0,2004,1,0,1114.0,1,1114,0,1,0,1,1,1,6,0,0,0,1,1,0,1,1,1,1,646.0,0.0,2.0,0,0,102,1,1,0,0,1,0,1,0,1,0,2004.0,0,1,0,0,0,1,0,13695,0,0,0,0,0,1,0,1,0
240,1172,366.0,1,1954,0,1998,1,1,1172.0,0,1172,0,1,0,0,0,0,5,1,0,0,0,1,1,1,0,0,0,954.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,240,1954.0,0,1,0,0,0,0,0,9525,0,0,0,0,0,1,0,0,0
60,2599,779.0,0,1999,1,1999,2,0,1393.0,1,1422,0,0,1,1,0,0,10,0,1,0,0,0,1,0,1,1,1,0.0,165.0,3.0,0,0,30,1,0,0,0,1,0,1,1,1,668,1999.0,0,1,1,1,0,1,1177,14774,0,0,0,0,1,1,0,1,0
1261,1716,490.0,1,1962,0,1962,1,1,858.0,0,858,0,1,1,0,0,0,8,1,0,0,0,0,1,0,0,0,0,319.0,318.0,2.0,0,1,84,1,0,0,0,1,0,1,0,1,0,1962.0,0,1,0,1,0,1,858,9247,0,0,0,0,1,1,0,1,0
937,1982,501.0,1,1986,0,1986,2,1,572.0,0,1182,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,1,1,454.0,242.0,2.0,0,1,112,1,0,0,0,1,0,1,0,1,400,1986.0,0,1,0,1,0,1,800,13607,0,0,0,0,0,1,0,1,0
941,2168,576.0,1,1900,0,1993,2,0,760.0,0,928,0,1,0,1,0,1,11,0,0,0,1,1,0,1,0,0,0,0.0,0.0,2.0,0,0,160,1,1,0,1,0,0,1,0,1,467,1998.0,0,1,0,0,0,0,928,8660,0,0,0,0,1,0,0,1,1
2830,1709,380.0,0,2004,1,2004,2,0,970.0,1,970,0,0,0,1,0,1,7,0,1,0,1,0,0,0,1,1,1,0.0,50.0,2.0,0,0,40,1,1,0,1,1,0,1,0,1,0,2004.0,1,1,0,0,0,0,739,2522,0,0,0,0,1,0,1,1,0
2273,2486,452.0,0,2003,1,2004,3,0,1122.0,1,1146,0,0,1,1,1,0,10,0,1,0,0,0,1,0,1,1,1,766.0,94.0,2.0,0,0,32,1,0,0,0,1,0,1,0,1,143,2003.0,1,1,0,1,0,1,1340,11800,0,1,0,0,1,1,0,0,0
154,985,676.0,1,1920,0,1994,1,1,576.0,0,985,0,1,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0,0,0,0,1,0,0,1,1,1,0,1,0,1989.0,0,1,0,0,0,0,0,7898,0,0,0,0,0,1,0,1,0
1634,1179,480.0,0,1988,1,1988,2,1,1166.0,0,1179,1,0,0,0,1,0,5,1,1,0,0,1,0,0,1,0,0,248.0,0.0,2.0,0,1,108,1,0,0,0,1,0,1,0,1,0,1988.0,0,1,0,0,1,0,0,4740,0,1,0,0,0,1,0,0,0
1278,1800,0.0,1,1961,0,1961,2,1,1800.0,0,1800,0,1,0,0,0,0,10,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,50.0,0,1,0,0,0,0,0,8513,0,0,0,0,0,1,0,0,0
1819,894,308.0,1,1977,0,1977,1,1,894.0,0,894,0,0,0,0,0,1,5,0,1,0,1,1,0,1,1,0,0,138.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,192,1979.0,0,1,0,0,0,0,0,6285,0,0,0,0,0,1,0,1,0
1723,1577,564.0,0,2005,0,2005,2,0,1577.0,1,1577,0,0,1,0,1,0,6,1,0,1,0,0,0,0,1,0,0,848.0,394.0,2.0,0,0,39,1,0,1,0,1,0,1,1,1,203,2005.0,0,1,0,1,1,0,0,7841,0,0,0,0,0,1,0,1,0
2137,1009,576.0,1,1977,0,1977,2,1,995.0,0,1009,0,1,1,0,0,1,6,0,0,0,1,0,0,1,0,0,1,755.0,51.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1977.0,0,1,0,1,0,0,0,9720,0,0,0,0,0,1,0,0,0
2011,1232,217.0,1,1939,0,1950,1,1,600.0,0,608,0,1,2,0,0,1,6,1,0,0,0,1,0,0,0,0,1,276.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,0,1939.0,0,1,0,0,0,1,624,6000,0,0,0,0,1,0,0,0,0
303,540,200.0,1,1941,0,1950,1,1,480.0,0,540,0,1,0,0,0,1,4,0,0,0,1,1,0,0,1,0,0,480.0,0.0,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1951.0,0,1,0,0,0,0,0,8154,0,0,0,0,0,0,0,1,1
207,1092,0.0,0,1930,0,1950,2,0,0.0,0,372,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,50.0,0,1,0,0,0,0,720,5600,0,0,0,0,1,0,0,0,1
2848,1551,240.0,1,1938,0,1950,2,0,1058.0,0,1058,0,0,0,0,0,1,6,0,0,0,1,1,0,1,1,0,0,930.0,0.0,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,1938.0,0,1,0,0,0,0,493,10890,0,0,0,0,0,1,0,1,0
1442,1792,564.0,0,2001,1,2001,2,0,963.0,1,963,0,0,1,1,1,0,7,1,1,0,0,0,0,0,1,1,1,361.0,172.0,2.0,0,0,96,1,1,0,0,1,0,1,0,1,0,2001.0,1,1,0,1,1,1,829,12435,0,0,0,0,1,1,0,1,0
146,1264,461.0,1,1960,0,1960,1,1,1268.0,0,1264,0,1,2,0,0,1,6,1,0,0,0,0,0,1,1,0,0,697.0,324.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1960.0,0,1,0,1,0,0,0,9300,0,0,0,0,0,1,0,1,0
1948,882,0.0,1,1956,0,1956,1,1,882.0,0,882,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,0,0,0,50.0,0,1,0,0,0,0,0,5500,0,0,0,1,0,1,0,1,0
1926,922,308.0,1,1957,0,1957,1,1,922.0,0,922,0,1,0,0,0,1,5,1,0,0,0,1,0,1,1,0,0,512.0,0.0,1.0,1,1,34,1,1,0,0,1,0,1,0,1,0,1957.0,0,0,0,0,0,0,0,9770,0,0,0,0,0,1,0,1,0
317,1214,520.0,0,2009,1,2010,2,0,1214.0,1,1214,0,0,0,1,0,0,6,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,25,1,1,0,0,1,0,1,0,1,0,2010.0,1,1,0,0,1,0,0,9803,1,0,0,0,0,1,0,1,0
2846,1928,0.0,1,1916,0,1995,2,1,686.0,1,948,0,1,0,0,0,0,10,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0,0,1,0,0,0,0,980,7082,0,0,0,0,1,0,0,0,0
1511,1393,300.0,1,1955,0,1955,1,1,816.0,1,872,0,1,0,0,0,1,8,1,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,1,0,1,121,1955.0,0,1,0,0,0,1,521,16466,0,0,0,0,0,1,0,1,0
1811,1721,471.0,0,1994,1,1994,2,0,928.0,1,936,0,0,0,1,1,0,7,1,1,0,0,0,0,0,1,0,0,814.0,105.0,2.0,0,0,87,1,0,0,0,1,0,1,0,1,300,1994.0,0,1,0,1,1,1,785,8462,0,0,0,0,1,1,0,1,0
1365,1236,384.0,1,1925,0,1950,2,1,768.0,1,788,0,1,1,0,0,1,6,0,0,0,1,1,0,0,0,0,0,121.0,0.0,1.0,1,0,0,1,1,0,1,1,0,1,0,1,0,1985.0,0,1,0,0,0,0,448,7006,0,0,0,0,0,0,0,1,1
1632,1088,461.0,0,1986,1,1986,1,0,1074.0,0,1088,1,0,0,1,0,0,5,1,1,0,0,1,0,0,1,0,0,0.0,0.0,2.0,0,1,74,1,1,0,0,1,0,1,0,1,0,1987.0,0,1,0,0,1,1,0,3696,0,0,0,0,0,1,0,1,0
930,1523,295.0,1,1949,0,2005,2,0,1067.0,0,986,0,1,1,0,0,1,7,1,0,0,0,1,0,1,0,0,0,312.0,0.0,1.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1949.0,0,1,0,0,0,0,537,15600,0,0,0,0,0,1,0,1,0
2267,1756,422.0,0,1996,1,1997,2,1,872.0,1,888,0,0,0,0,0,0,7,1,0,1,0,0,1,0,1,1,1,742.0,42.0,2.0,0,0,122,1,0,0,0,1,0,1,0,1,144,1996.0,0,1,0,1,0,1,868,9303,0,0,0,0,1,1,0,1,0
176,747,220.0,1,1945,0,1950,1,1,747.0,0,747,0,1,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1,1,0,1,1,0,1,1,1,1,0,1,0,1945.0,0,1,0,0,0,0,0,4608,0,0,0,1,0,0,0,1,0
1377,1075,440.0,1,1963,0,1963,1,0,981.0,0,1075,0,0,0,1,0,1,6,0,1,0,1,1,0,1,0,0,0,784.0,0.0,2.0,1,1,0,1,1,0,0,1,0,1,0,1,64,1996.0,0,1,0,0,0,0,0,11235,0,0,0,0,0,1,0,0,0
2435,1936,504.0,0,2000,1,2000,2,0,1406.0,1,1454,1,0,1,1,0,0,7,1,1,0,0,0,0,0,1,1,1,0.0,40.0,2.0,0,0,124,1,0,0,0,1,0,1,0,1,188,2000.0,0,1,0,1,1,1,482,11194,0,0,0,0,1,1,0,1,0
985,883,698.0,1,1992,0,1993,1,1,828.0,1,883,0,0,1,0,1,1,5,0,1,0,1,1,0,1,0,0,0,718.0,0.0,2.0,1,0,32,1,1,0,0,1,0,1,0,1,100,1998.0,0,1,0,0,0,0,0,7669,0,0,0,0,0,1,0,0,0
2241,1558,282.0,1,1950,0,1950,1,1,910.0,0,910,0,1,0,0,0,1,6,1,0,0,0,1,0,1,1,0,0,420.0,0.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,289,1950.0,0,0,0,0,0,1,648,13710,0,0,0,0,0,0,0,1,1
1217,1252,528.0,0,1959,1,1959,1,0,1252.0,0,1252,0,1,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,0.0,243.0,2.0,0,1,39,1,0,0,0,1,0,1,0,1,0,1960.0,0,1,0,0,0,0,0,10721,0,0,0,0,0,1,1,1,0
84,1902,539.0,1,1978,0,1978,2,1,0.0,0,1318,0,0,0,0,0,1,8,1,0,0,0,1,0,0,1,1,1,0.0,0.0,2.0,1,0,0,1,1,0,1,1,0,1,0,1,0,1978.0,0,1,0,0,0,0,584,8930,0,0,0,0,0,0,0,0,0
2388,2452,691.0,0,2004,1,2005,3,0,1117.0,1,1132,1,0,1,1,0,0,9,0,0,1,0,0,1,0,1,1,1,0.0,132.0,3.0,0,0,32,1,1,1,0,1,0,1,0,1,113,2004.0,0,1,0,0,0,1,1320,13418,0,0,0,0,1,1,1,0,0
2809,1737,578.0,0,2006,1,2006,2,0,851.0,1,851,0,0,0,1,0,0,7,1,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,105,1,0,0,0,1,0,1,0,1,0,2006.0,1,1,0,0,1,1,886,8581,1,0,0,0,1,1,0,0,0
685,1148,672.0,1,1959,0,1959,1,1,1148.0,0,1148,0,1,0,0,0,1,6,1,0,0,0,1,0,1,1,0,0,1148.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1959.0,0,1,0,0,0,0,0,7931,0,0,0,0,0,1,0,1,0
1362,1969,400.0,1,1938,0,1958,2,1,1272.0,0,1272,0,1,1,0,0,1,9,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,1,0,34,1,1,0,1,1,0,1,0,1,0,1938.0,0,1,0,0,0,0,0,6876,0,0,0,0,0,0,0,1,1
1713,1614,878.0,0,2005,1,2006,2,0,1614.0,1,1614,0,0,0,1,1,0,7,1,1,0,0,0,0,0,1,1,1,1178.0,210.0,3.0,0,0,38,1,0,1,0,1,0,1,0,1,100,2005.0,1,1,0,1,1,0,0,9926,0,0,0,0,0,1,0,0,0
2290,630,0.0,1,1970,0,1970,1,1,630.0,0,630,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,131.0,0.0,0.0,0,1,0,1,1,0,1,1,1,0,0,0,0,50.0,0,1,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0
2560,1624,240.0,1,1952,0,1952,1,1,1444.0,0,1624,0,1,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,40.0,150.0,1.0,0,1,40,1,1,0,0,1,0,1,0,1,0,1952.0,0,1,0,0,1,0,0,10858,0,0,0,0,0,1,1,0,0
13,1465,393.0,1,1998,0,1998,2,1,789.0,1,789,0,0,1,0,0,0,7,1,1,0,0,1,1,0,1,1,1,0.0,0.0,2.0,0,0,75,1,0,0,0,1,0,1,0,1,0,1998.0,0,1,0,0,0,1,676,8402,0,0,0,0,1,1,0,1,0
1975,1432,360.0,1,1910,0,2002,2,1,264.0,0,768,0,0,0,0,0,1,7,0,0,0,1,1,0,1,0,0,0,0.0,0.0,2.0,0,0,0,1,1,0,1,1,0,0,0,1,270,1910.0,0,1,0,0,0,0,664,9600,0,0,0,1,1,0,0,1,0
1601,630,0.0,1,1972,0,1972,1,1,630.0,0,630,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,495.0,0.0,0.0,0,1,0,1,1,0,1,1,1,0,0,0,88,50.0,0,1,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0
1597,988,297.0,1,1973,0,2006,1,1,526.0,0,526,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,501.0,0.0,1.0,0,1,101,1,1,0,1,1,1,1,0,1,120,1973.0,0,1,0,0,1,0,462,1974,0,0,0,0,0,0,0,0,0
2428,1506,440.0,0,2005,1,2005,2,0,1362.0,1,1506,0,0,1,1,1,0,6,1,1,0,0,0,1,0,1,1,1,16.0,145.0,2.0,0,0,20,1,1,0,0,1,0,1,0,1,142,2005.0,1,1,0,1,0,0,0,3013,0,1,0,0,0,1,0,0,0
2927,902,484.0,1,1983,0,1983,1,1,864.0,0,902,0,0,0,0,0,1,5,1,1,0,0,1,0,1,1,0,0,301.0,0.0,2.0,1,1,0,1,0,0,0,1,0,1,0,1,164,1983.0,0,1,0,0,0,0,0,8885,0,0,0,0,0,1,0,0,0
2670,1020,0.0,0,1918,0,1950,1,0,1020.0,0,1020,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,1,1
624,1453,530.0,1,1961,0,1961,2,1,1453.0,0,1453,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1312.0,3.0,2.0,0,1,49,1,0,0,0,1,0,1,0,1,0,1961.0,0,1,0,1,1,0,0,10573,0,0,0,0,0,1,0,1,0
490,1430,400.0,1,1999,0,2000,2,1,384.0,1,774,0,0,1,0,0,0,7,0,1,0,0,1,0,0,1,1,1,0.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1999.0,1,1,0,0,1,1,656,7750,0,0,0,0,0,1,0,1,0
251,1208,632.0,0,2006,1,2006,2,0,1187.0,1,1208,0,0,0,1,1,0,6,1,1,0,0,0,0,0,1,1,1,686.0,24.0,2.0,0,0,61,1,1,0,0,1,0,1,0,1,105,2006.0,1,1,0,0,1,0,0,6762,0,0,0,0,0,1,1,0,0
632,1478,442.0,1,1957,0,1957,1,1,1478.0,0,1478,0,1,2,0,0,0,6,1,0,0,0,1,0,0,0,0,0,189.0,0.0,2.0,0,1,0,1,1,0,0,1,0,1,0,1,114,1957.0,0,1,0,0,1,1,0,8400,0,0,0,0,0,1,0,1,0
1343,1136,336.0,1,1929,0,1950,1,1,704.0,1,624,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,80.0,0.0,1.0,0,0,365,1,1,0,1,1,1,1,0,1,0,1990.0,0,1,0,0,0,0,512,6240,0,0,0,0,0,0,0,1,0
2873,976,215.0,1,1942,0,1950,1,1,976.0,0,976,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,305.0,0.0,1.0,1,1,0,0,1,0,1,0,0,1,0,1,160,1942.0,0,1,0,0,0,0,0,7288,0,0,0,0,0,0,0,0,1
993,1604,470.0,1,1997,0,1998,2,1,926.0,1,926,0,1,1,0,0,0,7,1,0,0,0,1,1,0,1,1,1,706.0,0.0,2.0,0,0,36,1,0,0,0,1,0,1,0,1,0,1997.0,0,1,0,0,0,1,678,8702,0,0,0,0,1,1,0,1,0
96,1200,480.0,0,2004,1,2004,2,0,600.0,1,600,0,0,0,1,1,0,4,0,1,0,1,0,0,0,1,0,0,280.0,120.0,2.0,0,0,172,1,1,0,0,1,0,1,0,1,0,2004.0,1,1,0,1,1,1,600,3215,0,0,1,0,1,0,0,0,0
205,1324,180.0,1,1920,0,1993,1,1,662.0,0,662,0,1,0,0,0,1,6,0,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1920.0,0,1,0,0,0,0,662,3068,0,0,0,1,1,0,0,1,0
1647,1479,484.0,0,1981,1,2003,2,0,725.0,0,725,0,0,1,1,0,0,6,1,1,0,0,0,0,0,0,0,0,321.0,306.0,2.0,0,1,72,1,1,0,0,1,0,1,0,1,167,1981.0,1,1,0,1,1,1,754,12090,0,0,0,0,1,1,0,1,0
2194,948,280.0,1,1954,0,1954,1,1,948.0,0,948,0,1,1,0,0,1,5,0,0,0,1,1,0,0,0,0,0,732.0,0.0,1.0,0,1,36,1,1,0,0,1,1,1,0,1,0,1956.0,0,1,0,0,0,0,0,8190,0,0,0,0,0,1,0,1,0
507,1468,898.0,0,2008,1,2009,2,0,1468.0,1,1468,1,0,1,1,0,0,6,1,1,0,0,0,1,0,1,1,1,0.0,72.0,3.0,0,0,150,1,1,0,0,1,0,1,0,1,210,2008.0,0,1,0,0,0,0,0,9612,1,0,1,0,0,1,1,1,0
469,1555,660.0,0,2007,1,2007,2,0,1373.0,1,1555,0,0,1,1,0,0,7,1,1,0,0,0,1,0,1,1,1,0.0,130.0,3.0,0,0,20,1,1,0,0,1,0,1,0,1,143,2007.0,1,1,0,1,0,0,0,3684,0,0,0,0,0,1,0,1,0
2350,1686,612.0,1,1980,0,1980,2,1,1686.0,0,1686,0,0,1,0,0,1,7,1,1,0,0,0,0,0,0,0,0,625.0,157.0,2.0,1,1,131,1,1,0,0,1,0,1,0,1,384,1980.0,0,1,0,1,0,0,0,10240,0,0,0,0,0,1,0,1,0
223,892,416.0,1,1966,0,2008,1,0,864.0,0,892,0,1,0,1,0,1,5,0,0,0,1,0,0,1,0,0,0,240.0,47.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1966.0,0,1,0,1,0,0,0,7800,0,0,0,0,0,1,0,0,0
603,1362,768.0,1,1957,0,1957,1,1,1040.0,0,1362,0,1,1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,775.0,160.0,3.0,1,1,0,1,0,0,0,1,1,1,0,1,0,1982.0,0,1,0,1,1,0,0,9450,0,0,0,0,0,1,0,1,0
1519,1694,576.0,1,1925,0,1950,2,1,1181.0,1,1390,0,1,1,0,0,1,7,0,0,0,1,1,0,0,1,0,0,423.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,342,1925.0,0,1,0,0,0,0,304,8400,0,0,0,0,0,1,0,1,0
622,1113,264.0,0,1950,1,2007,1,0,1113.0,0,1113,0,1,1,1,0,1,5,1,0,0,0,1,0,1,0,0,0,607.0,0.0,1.0,0,1,80,1,1,0,0,1,0,1,0,1,0,1950.0,0,1,0,0,0,0,0,9600,0,0,0,0,0,1,0,1,0
1577,1442,400.0,1,2006,0,2007,2,1,352.0,1,712,0,0,0,0,0,0,6,0,1,0,0,1,1,1,1,1,1,0.0,0.0,2.0,0,0,0,1,1,0,0,1,0,1,0,1,100,2007.0,0,1,0,0,0,1,730,9802,0,0,0,0,0,1,0,1,0
1429,1511,811.0,0,1995,1,1995,2,0,1401.0,1,1511,1,0,1,1,1,0,6,1,1,0,0,0,1,0,1,1,1,770.0,302.0,3.0,0,0,42,1,0,0,0,1,0,1,0,1,168,1995.0,0,1,0,1,0,0,0,11454,0,1,0,0,0,1,0,0,0
1911,1560,792.0,1,1968,0,1968,2,1,1560.0,0,1560,0,1,0,0,0,1,8,0,0,0,1,1,0,1,1,0,0,0.0,0.0,3.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1968.0,0,1,0,0,0,0,0,8668,0,0,0,0,0,1,0,1,0
1298,899,200.0,1,1910,0,1950,1,1,481.0,0,899,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0.0,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1930.0,0,0,0,0,0,0,0,6756,0,0,0,1,0,0,0,1,0
2788,864,297.0,1,1972,0,1972,1,1,864.0,0,864,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,1,437.0,0.0,1.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1977.0,0,1,0,0,0,0,0,7200,0,0,0,0,0,1,0,1,0
1993,1232,480.0,1,1910,0,1950,1,1,616.0,0,616,0,1,0,0,0,1,6,0,0,0,1,1,0,1,0,0,0,168.0,0.0,2.0,0,0,0,1,1,0,1,1,0,0,0,0,280,1920.0,0,1,0,0,0,0,616,4571,0,0,0,1,1,0,0,1,0
2243,1991,0.0,1,1895,0,2006,2,1,957.0,0,1034,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,50.0,0,1,0,0,0,0,957,8250,0,0,0,0,1,0,0,1,1
269,848,420.0,0,2003,1,2003,1,0,848.0,1,848,0,0,0,1,1,0,4,1,1,0,0,0,1,0,1,1,1,672.0,170.0,2.0,0,0,0,1,1,0,1,1,0,1,0,1,140,2003.0,0,1,0,1,0,0,0,4435,0,0,0,0,0,0,0,0,0
919,2080,282.0,0,1926,1,2004,1,0,1276.0,0,1276,0,0,2,1,0,1,9,0,1,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1926.0,1,1,0,0,0,1,804,10918,0,0,0,0,1,1,0,1,0
1160,1391,530.0,0,2004,1,2004,2,0,1391.0,1,1391,0,0,0,1,1,0,5,1,1,0,0,1,0,0,1,0,0,16.0,0.0,2.0,0,0,158,1,0,0,0,1,0,1,0,1,156,2004.0,1,1,0,0,1,0,0,4282,0,0,1,0,0,0,0,0,0
2565,936,240.0,1,1954,0,1975,1,1,936.0,0,936,0,1,0,0,0,1,5,1,0,0,0,1,0,1,0,0,0,486.0,0.0,1.0,1,1,0,1,1,0,0,1,0,1,0,1,0,1954.0,0,0,0,0,0,0,0,9888,0,0,0,0,0,1,0,1,0
2619,1600,319.0,1,1957,0,1997,1,1,1484.0,0,1600,0,1,2,0,0,0,6,1,0,0,0,1,0,1,0,0,0,1277.0,0.0,1.0,1,1,258,1,0,0,0,1,0,1,0,1,288,1957.0,0,1,0,0,1,0,0,16321,0,1,0,0,0,1,0,0,0
